Study;Phase;Litter;Tag.color;Treatment;Moment;Aleatorization;Video.Drive;Video.YT;Link.YT;Video.Forms;Day;Part;Observer;Head.down;Interaction;Activity;Sits.with.difficulty;Wags.tail;Total;Analgesia;Times.watched
main;single;210;green;CF;24;21;CF +24 - Litter 210;210.23;https://youtu.be/GD_1JQHJXY0;7;2;1;2;1;0;0;1;1;3;1;1
main;single;210;green;CF;24;21;CF +24 - Litter 210;210.23;https://youtu.be/GD_1JQHJXY0;7;2;1;1;0;1;1;1;1;4;1;3
main;single;210;green;CF;24;21;CF +24 - Litter 210;210.23;https://youtu.be/GD_1JQHJXY0;7;2;1;6;1;1;1;1;1;5;1;1
main;single;210;green;CF;24;21;CF +24 - Litter 210;210.23;https://youtu.be/GD_1JQHJXY0;7;2;1;3;1;0;0;0;1;2;0;2
main;single;210;green;CF;24;21;CF +24 - Litter 210;210.23;https://youtu.be/GD_1JQHJXY0;7;2;1;4;0;0;0;1;1;2;0;1
main;single;210;green;CF;24;21;CF +24 - Litter 210;210.23;https://youtu.be/GD_1JQHJXY0;7;2;1;5;0;1;0;0;0;1;0;3
main;single;802;orange;C ;1;22;C +1 - Litter 802;802.12;https://youtu.be/lSNA8UvWKfc;1;2;2;1;1;1;1;0;1;4;1;1
main;single;802;orange;C ;1;22;C +1 - Litter 802;802.12;https://youtu.be/lSNA8UvWKfc;1;2;2;2;1;0;1;0;1;3;1;1
main;single;802;orange;C ;1;22;C +1 - Litter 802;802.12;https://youtu.be/lSNA8UvWKfc;1;2;2;6;1;1;1;0;1;4;1;1
main;single;802;orange;C ;1;22;C +1 - Litter 802;802.12;https://youtu.be/lSNA8UvWKfc;1;2;2;3;1;1;0;0;1;3;1;1
main;single;802;orange;C ;1;22;C +1 - Litter 802;802.12;https://youtu.be/lSNA8UvWKfc;1;2;2;4;1;1;1;0;1;4;1;1
main;single;802;orange;C ;1;22;C +1 - Litter 802;802.12;https://youtu.be/lSNA8UvWKfc;1;2;2;5;1;1;1;0;1;4;1;3
main;single;506;yellow;C ;24;23;C +24 - Litter 506;506.13;https://youtu.be/0DF7az0iLwo;2;2;2;1;0;0;0;0;0;0;0;1
main;single;506;yellow;C ;24;23;C +24 - Litter 506;506.13;https://youtu.be/0DF7az0iLwo;2;2;2;2;0;0;0;0;1;1;0;1
main;single;506;yellow;C ;24;23;C +24 - Litter 506;506.13;https://youtu.be/0DF7az0iLwo;2;2;2;6;0;0;0;0;0;0;0;1
main;single;506;yellow;C ;24;23;C +24 - Litter 506;506.13;https://youtu.be/0DF7az0iLwo;2;2;2;3;0;0;0;0;1;1;0;2
main;single;506;yellow;C ;24;23;C +24 - Litter 506;506.13;https://youtu.be/0DF7az0iLwo;2;2;2;4;0;0;0;0;1;1;0;1
main;single;506;yellow;C ;24;23;C +24 - Litter 506;506.13;https://youtu.be/0DF7az0iLwo;2;2;2;5;0;1;1;0;1;3;1;2
main;single;614;purple;CF;-24;24;CF -24 - Litter 614;614.21;https://youtu.be/a-nv-G4UWVM;3;2;2;1;1;1;1;0;0;3;1;2
main;single;614;purple;CF;-24;24;CF -24 - Litter 614;614.21;https://youtu.be/a-nv-G4UWVM;3;2;2;2;1;1;1;0;0;3;1;1
main;single;614;purple;CF;-24;24;CF -24 - Litter 614;614.21;https://youtu.be/a-nv-G4UWVM;3;2;2;6;0;1;1;0;0;2;0;1
main;single;614;purple;CF;-24;24;CF -24 - Litter 614;614.21;https://youtu.be/a-nv-G4UWVM;3;2;2;3;1;1;1;0;1;4;1;2
main;single;614;purple;CF;-24;24;CF -24 - Litter 614;614.21;https://youtu.be/a-nv-G4UWVM;3;2;2;4;1;1;1;0;1;4;1;1
main;single;614;purple;CF;-24;24;CF -24 - Litter 614;614.21;https://youtu.be/a-nv-G4UWVM;3;2;2;5;1;1;1;0;1;4;1;2
main;single;203;yellow;CF;24;25;CF +24 - Litter 203;203.23;https://youtu.be/BoE0BhsbUP8;4;2;2;1;1;1;1;1;1;5;1;3
main;single;203;yellow;CF;24;25;CF +24 - Litter 203;203.23;https://youtu.be/BoE0BhsbUP8;4;2;2;2;0;1;1;1;1;4;1;1
main;single;203;yellow;CF;24;25;CF +24 - Litter 203;203.23;https://youtu.be/BoE0BhsbUP8;4;2;2;6;0;0;0;1;1;2;0;1
main;single;203;yellow;CF;24;25;CF +24 - Litter 203;203.23;https://youtu.be/BoE0BhsbUP8;4;2;2;3;1;1;0;0;1;3;1;2
main;single;203;yellow;CF;24;25;CF +24 - Litter 203;203.23;https://youtu.be/BoE0BhsbUP8;4;2;2;4;0;1;1;1;1;4;1;1
main;single;203;yellow;CF;24;25;CF +24 - Litter 203;203.23;https://youtu.be/BoE0BhsbUP8;4;2;2;5;0;0;1;0;1;2;0;3
main;single;103;green;CF;-24;26;CF -24 - Litter 103;103.21;https://youtu.be/9dICeqG8wAQ;5;2;2;1;0;0;0;0;0;0;0;1
main;single;103;green;CF;-24;26;CF -24 - Litter 103;103.21;https://youtu.be/9dICeqG8wAQ;5;2;2;2;0;0;1;0;0;1;0;1
main;single;103;green;CF;-24;26;CF -24 - Litter 103;103.21;https://youtu.be/9dICeqG8wAQ;5;2;2;6;0;1;1;1;0;3;1;1
main;single;103;green;CF;-24;26;CF -24 - Litter 103;103.21;https://youtu.be/9dICeqG8wAQ;5;2;2;3;1;1;1;0;0;3;1;1
main;single;103;green;CF;-24;26;CF -24 - Litter 103;103.21;https://youtu.be/9dICeqG8wAQ;5;2;2;4;0;0;0;1;0;1;0;1
main;single;103;green;CF;-24;26;CF -24 - Litter 103;103.21;https://youtu.be/9dICeqG8wAQ;5;2;2;5;0;1;1;1;0;3;1;2
main;single;203;orange;CF;-24;27;CF -24 - Litter 203;203.21;https://youtu.be/oCofFWcdkUA;6;2;2;1;0;1;1;1;0;3;1;3
main;single;203;orange;CF;-24;27;CF -24 - Litter 203;203.21;https://youtu.be/oCofFWcdkUA;6;2;2;2;0;0;0;0;0;0;0;1
main;single;203;orange;CF;-24;27;CF -24 - Litter 203;203.21;https://youtu.be/oCofFWcdkUA;6;2;2;6;0;1;1;1;0;3;1;1
main;single;203;orange;CF;-24;27;CF -24 - Litter 203;203.21;https://youtu.be/oCofFWcdkUA;6;2;2;3;1;1;1;0;1;4;1;1
main;single;203;orange;CF;-24;27;CF -24 - Litter 203;203.21;https://youtu.be/oCofFWcdkUA;6;2;2;4;0;0;0;0;1;1;0;1
main;single;203;orange;CF;-24;27;CF -24 - Litter 203;203.21;https://youtu.be/oCofFWcdkUA;6;2;2;5;0;0;1;1;1;3;1;3
main;single;505;green;C ;1;28;C +1 - Litter 505;505.12;https://youtu.be/exh0XZncAvA;7;2;2;1;0;0;0;0;1;1;0;2
main;single;505;green;C ;1;28;C +1 - Litter 505;505.12;https://youtu.be/exh0XZncAvA;7;2;2;2;0;0;0;1;1;2;0;1
main;single;505;green;C ;1;28;C +1 - Litter 505;505.12;https://youtu.be/exh0XZncAvA;7;2;2;6;0;0;0;1;1;2;0;1
main;single;505;green;C ;1;28;C +1 - Litter 505;505.12;https://youtu.be/exh0XZncAvA;7;2;2;3;0;0;0;0;0;0;0;1
main;single;505;green;C ;1;28;C +1 - Litter 505;505.12;https://youtu.be/exh0XZncAvA;7;2;2;4;0;0;0;1;1;2;0;1
main;single;505;green;C ;1;28;C +1 - Litter 505;505.12;https://youtu.be/exh0XZncAvA;7;2;2;5;1;1;1;1;1;5;1;2
main;single;802;orange;C ;-24;29;C -24 - Litter 802;802.11;https://youtu.be/rdMm0Cbo77M;1;3;1;1;0;0;0;0;1;1;0;1
main;single;802;orange;C ;-24;29;C -24 - Litter 802;802.11;https://youtu.be/rdMm0Cbo77M;1;3;1;2;0;0;0;0;1;1;0;1
main;single;802;orange;C ;-24;29;C -24 - Litter 802;802.11;https://youtu.be/rdMm0Cbo77M;1;3;1;6;0;0;0;0;0;0;0;1
main;single;802;orange;C ;-24;29;C -24 - Litter 802;802.11;https://youtu.be/rdMm0Cbo77M;1;3;1;3;0;0;0;0;1;1;0;1
main;single;802;orange;C ;-24;29;C -24 - Litter 802;802.11;https://youtu.be/rdMm0Cbo77M;1;3;1;4;0;0;0;0;1;1;0;1
main;single;802;orange;C ;-24;29;C -24 - Litter 802;802.11;https://youtu.be/rdMm0Cbo77M;1;3;1;5;0;0;0;0;1;1;0;2
main;single;506;yellow;C ;-24;30;C -24 - Litter 506;506.11;https://youtu.be/ma7jvlGlp2w;2;3;1;1;1;1;1;0;0;3;1;1
main;single;506;yellow;C ;-24;30;C -24 - Litter 506;506.11;https://youtu.be/ma7jvlGlp2w;2;3;1;2;1;1;1;1;0;4;1;1
main;single;506;yellow;C ;-24;30;C -24 - Litter 506;506.11;https://youtu.be/ma7jvlGlp2w;2;3;1;6;1;1;1;1;0;4;1;1
main;single;506;yellow;C ;-24;30;C -24 - Litter 506;506.11;https://youtu.be/ma7jvlGlp2w;2;3;1;3;1;0;0;0;0;1;0;2
main;single;506;yellow;C ;-24;30;C -24 - Litter 506;506.11;https://youtu.be/ma7jvlGlp2w;2;3;1;4;1;0;0;1;0;2;0;2
main;single;506;yellow;C ;-24;30;C -24 - Litter 506;506.11;https://youtu.be/ma7jvlGlp2w;2;3;1;5;0;0;0;0;0;0;0;3
main;single;710;yellow;CF;24;31;CF +24 - Litter 710;710.23;https://youtu.be/oVYMNjE79l8;3;3;1;1;0;0;0;0;1;1;0;1
main;single;710;yellow;CF;24;31;CF +24 - Litter 710;710.23;https://youtu.be/oVYMNjE79l8;3;3;1;2;0;0;0;0;1;1;0;1
main;single;710;yellow;CF;24;31;CF +24 - Litter 710;710.23;https://youtu.be/oVYMNjE79l8;3;3;1;6;0;0;0;0;1;1;0;1
main;single;710;yellow;CF;24;31;CF +24 - Litter 710;710.23;https://youtu.be/oVYMNjE79l8;3;3;1;3;0;0;0;0;1;1;0;1
main;single;710;yellow;CF;24;31;CF +24 - Litter 710;710.23;https://youtu.be/oVYMNjE79l8;3;3;1;4;0;0;0;0;1;1;0;1
main;single;710;yellow;CF;24;31;CF +24 - Litter 710;710.23;https://youtu.be/oVYMNjE79l8;3;3;1;5;0;0;0;0;1;1;0;1
main;single;102;orange;C ;24;32;C +24 - Litter 102;102.13;https://youtu.be/nXN_W9qP2NY;4;3;1;1;0;0;0;0;1;1;0;1
main;single;102;orange;C ;24;32;C +24 - Litter 102;102.13;https://youtu.be/nXN_W9qP2NY;4;3;1;2;0;0;0;0;1;1;0;1
main;single;102;orange;C ;24;32;C +24 - Litter 102;102.13;https://youtu.be/nXN_W9qP2NY;4;3;1;6;0;0;0;0;1;1;0;1
main;single;102;orange;C ;24;32;C +24 - Litter 102;102.13;https://youtu.be/nXN_W9qP2NY;4;3;1;3;0;0;0;0;1;1;0;1
main;single;102;orange;C ;24;32;C +24 - Litter 102;102.13;https://youtu.be/nXN_W9qP2NY;4;3;1;4;0;0;0;0;1;1;0;1
main;single;102;orange;C ;24;32;C +24 - Litter 102;102.13;https://youtu.be/nXN_W9qP2NY;4;3;1;5;0;0;0;1;1;2;0;3
main;single;103;green;CF;24;33;CF +24 - Litter 103;103.23;https://youtu.be/d_SsLpHMdIg;5;3;1;1;0;0;0;0;1;1;0;1
main;single;103;green;CF;24;33;CF +24 - Litter 103;103.23;https://youtu.be/d_SsLpHMdIg;5;3;1;2;0;0;0;1;1;2;0;1
main;single;103;green;CF;24;33;CF +24 - Litter 103;103.23;https://youtu.be/d_SsLpHMdIg;5;3;1;6;0;0;0;0;1;1;0;1
main;single;103;green;CF;24;33;CF +24 - Litter 103;103.23;https://youtu.be/d_SsLpHMdIg;5;3;1;3;0;0;0;0;1;1;0;1
main;single;103;green;CF;24;33;CF +24 - Litter 103;103.23;https://youtu.be/d_SsLpHMdIg;5;3;1;4;0;0;0;0;1;1;0;1
main;single;103;green;CF;24;33;CF +24 - Litter 103;103.23;https://youtu.be/d_SsLpHMdIg;5;3;1;5;0;0;0;0;0;0;0;2
main;single;102;orange;C ;-24;34;C -24 - Litter 102;102.11;https://youtu.be/MHCsVERltO4;6;3;1;1;0;0;0;0;1;1;0;1
main;single;102;orange;C ;-24;34;C -24 - Litter 102;102.11;https://youtu.be/MHCsVERltO4;6;3;1;2;0;0;0;0;1;1;0;1
main;single;102;orange;C ;-24;34;C -24 - Litter 102;102.11;https://youtu.be/MHCsVERltO4;6;3;1;6;0;0;1;0;1;2;0;1
main;single;102;orange;C ;-24;34;C -24 - Litter 102;102.11;https://youtu.be/MHCsVERltO4;6;3;1;3;0;0;0;0;1;1;0;1
main;single;102;orange;C ;-24;34;C -24 - Litter 102;102.11;https://youtu.be/MHCsVERltO4;6;3;1;4;0;0;0;0;1;1;0;1
main;single;102;orange;C ;-24;34;C -24 - Litter 102;102.11;https://youtu.be/MHCsVERltO4;6;3;1;5;0;1;1;0;1;3;1;2
main;single;803;yellow;CF;-24;35;CF -24 - Litter 803;803.21;https://youtu.be/7VnIsoiV0qA;7;3;1;1;0;0;0;0;1;1;0;1
main;single;803;yellow;CF;-24;35;CF -24 - Litter 803;803.21;https://youtu.be/7VnIsoiV0qA;7;3;1;2;0;0;0;1;1;2;0;1
main;single;803;yellow;CF;-24;35;CF -24 - Litter 803;803.21;https://youtu.be/7VnIsoiV0qA;7;3;1;6;0;0;0;1;1;2;0;1
main;single;803;yellow;CF;-24;35;CF -24 - Litter 803;803.21;https://youtu.be/7VnIsoiV0qA;7;3;1;3;0;0;0;1;1;2;0;1
main;single;803;yellow;CF;-24;35;CF -24 - Litter 803;803.21;https://youtu.be/7VnIsoiV0qA;7;3;1;4;0;0;0;0;1;1;0;1
main;single;803;yellow;CF;-24;35;CF -24 - Litter 803;803.21;https://youtu.be/7VnIsoiV0qA;7;3;1;5;0;0;0;0;1;1;0;2
main;single;804;purple;C ;24;36;C +24 - Litter 804;804.13;https://youtu.be/34YX2X_-PxI;1;3;2;2;0;0;0;0;1;1;0;1
main;single;804;purple;C ;24;36;C +24 - Litter 804;804.13;https://youtu.be/34YX2X_-PxI;1;3;2;1;0;0;0;0;0;0;0;1
main;single;804;purple;C ;24;36;C +24 - Litter 804;804.13;https://youtu.be/34YX2X_-PxI;1;3;2;6;0;1;1;1;1;4;1;1
main;single;804;purple;C ;24;36;C +24 - Litter 804;804.13;https://youtu.be/34YX2X_-PxI;1;3;2;3;0;0;0;0;0;0;0;2
main;single;804;purple;C ;24;36;C +24 - Litter 804;804.13;https://youtu.be/34YX2X_-PxI;1;3;2;4;0;0;0;0;1;1;0;1
main;single;804;purple;C ;24;36;C +24 - Litter 804;804.13;https://youtu.be/34YX2X_-PxI;1;3;2;5;0;1;1;1;1;4;1;2
main;single;506;yellow;C ;1;37;C +1 - Litter 506;506.12;https://youtu.be/viPbi5nilrY;2;3;2;2;1;1;1;0;1;4;1;1
main;single;506;yellow;C ;1;37;C +1 - Litter 506;506.12;https://youtu.be/viPbi5nilrY;2;3;2;1;1;1;1;0;1;4;1;1
main;single;506;yellow;C ;1;37;C +1 - Litter 506;506.12;https://youtu.be/viPbi5nilrY;2;3;2;6;0;1;1;0;1;3;1;1
main;single;506;yellow;C ;1;37;C +1 - Litter 506;506.12;https://youtu.be/viPbi5nilrY;2;3;2;3;1;1;1;0;1;4;1;1
main;single;506;yellow;C ;1;37;C +1 - Litter 506;506.12;https://youtu.be/viPbi5nilrY;2;3;2;4;1;1;1;0;1;4;1;1
main;single;506;yellow;C ;1;37;C +1 - Litter 506;506.12;https://youtu.be/viPbi5nilrY;2;3;2;5;1;1;1;0;1;4;1;2
main;single;705;purple;CF;24;38;CF +24 - Litter 705;705.23;https://youtu.be/OE02WBjk3eg;3;3;2;2;0;0;0;1;0;1;0;1
main;single;705;purple;CF;24;38;CF +24 - Litter 705;705.23;https://youtu.be/OE02WBjk3eg;3;3;2;1;0;0;0;0;0;0;0;1
main;single;705;purple;CF;24;38;CF +24 - Litter 705;705.23;https://youtu.be/OE02WBjk3eg;3;3;2;6;0;0;0;1;0;1;0;1
main;single;705;purple;CF;24;38;CF +24 - Litter 705;705.23;https://youtu.be/OE02WBjk3eg;3;3;2;3;0;0;0;0;0;0;0;1
main;single;705;purple;CF;24;38;CF +24 - Litter 705;705.23;https://youtu.be/OE02WBjk3eg;3;3;2;4;0;0;0;0;0;0;0;1
main;single;705;purple;CF;24;38;CF +24 - Litter 705;705.23;https://youtu.be/OE02WBjk3eg;3;3;2;5;0;0;0;0;0;0;0;2
main;single;201;orange;CF;1;39;CF +1 - Litter 201;201.22;https://youtu.be/is3v0lrPBTk;4;3;2;2;1;1;1;0;0;3;1;1
main;single;201;orange;CF;1;39;CF +1 - Litter 201;201.22;https://youtu.be/is3v0lrPBTk;4;3;2;1;1;1;1;0;0;3;1;1
main;single;201;orange;CF;1;39;CF +1 - Litter 201;201.22;https://youtu.be/is3v0lrPBTk;4;3;2;6;0;1;1;0;0;2;0;1
main;single;201;orange;CF;1;39;CF +1 - Litter 201;201.22;https://youtu.be/is3v0lrPBTk;4;3;2;3;1;1;1;0;0;3;1;1
main;single;201;orange;CF;1;39;CF +1 - Litter 201;201.22;https://youtu.be/is3v0lrPBTk;4;3;2;4;1;1;1;0;0;3;1;1
main;single;201;orange;CF;1;39;CF +1 - Litter 201;201.22;https://youtu.be/is3v0lrPBTk;4;3;2;5;0;1;1;0;0;2;0;3
main;single;210;green;CF;-24;40;CF -24 - Litter 210;210.21;https://youtu.be/1plpursbQAQ;5;3;2;2;0;0;0;0;0;0;0;1
main;single;210;green;CF;-24;40;CF -24 - Litter 210;210.21;https://youtu.be/1plpursbQAQ;5;3;2;1;0;1;1;0;0;2;0;2
main;single;210;green;CF;-24;40;CF -24 - Litter 210;210.21;https://youtu.be/1plpursbQAQ;5;3;2;6;0;1;1;1;0;3;1;1
main;single;210;green;CF;-24;40;CF -24 - Litter 210;210.21;https://youtu.be/1plpursbQAQ;5;3;2;3;0;0;0;0;0;0;0;1
main;single;210;green;CF;-24;40;CF -24 - Litter 210;210.21;https://youtu.be/1plpursbQAQ;5;3;2;4;0;0;0;0;0;0;0;1
main;single;210;green;CF;-24;40;CF -24 - Litter 210;210.21;https://youtu.be/1plpursbQAQ;5;3;2;5;1;1;1;1;1;5;1;2
main;single;713;purple;CF;1;41;CF +1 - Litter 713;713.22;https://youtu.be/Acr9lWy4tcQ;6;3;2;2;0;0;0;0;0;0;0;1
main;single;713;purple;CF;1;41;CF +1 - Litter 713;713.22;https://youtu.be/Acr9lWy4tcQ;6;3;2;1;0;0;0;0;0;0;0;1
main;single;713;purple;CF;1;41;CF +1 - Litter 713;713.22;https://youtu.be/Acr9lWy4tcQ;6;3;2;6;0;1;1;0;0;2;0;1
main;single;713;purple;CF;1;41;CF +1 - Litter 713;713.22;https://youtu.be/Acr9lWy4tcQ;6;3;2;3;0;0;0;0;0;0;0;1
main;single;713;purple;CF;1;41;CF +1 - Litter 713;713.22;https://youtu.be/Acr9lWy4tcQ;6;3;2;4;0;0;0;1;0;1;0;1
main;single;713;purple;CF;1;41;CF +1 - Litter 713;713.22;https://youtu.be/Acr9lWy4tcQ;6;3;2;5;0;1;1;0;0;2;0;2
main;single;606;orange;C ;1;42;C +1 - Litter 606;606.12;https://youtu.be/MBjUBf8CbYo;7;3;2;2;1;0;0;0;0;1;0;1
main;single;606;orange;C ;1;42;C +1 - Litter 606;606.12;https://youtu.be/MBjUBf8CbYo;7;3;2;1;1;1;1;0;1;4;1;1
main;single;606;orange;C ;1;42;C +1 - Litter 606;606.12;https://youtu.be/MBjUBf8CbYo;7;3;2;6;1;1;1;0;1;4;1;1
main;single;606;orange;C ;1;42;C +1 - Litter 606;606.12;https://youtu.be/MBjUBf8CbYo;7;3;2;3;1;0;0;0;1;2;0;1
main;single;606;orange;C ;1;42;C +1 - Litter 606;606.12;https://youtu.be/MBjUBf8CbYo;7;3;2;4;1;0;0;1;1;3;1;1
main;single;606;orange;C ;1;42;C +1 - Litter 606;606.12;https://youtu.be/MBjUBf8CbYo;7;3;2;5;1;0;0;0;1;2;0;3
main;single;511;green;C ;-24;43;C -24 - Litter 511;511.11;https://youtu.be/dufywNA9Nzo;1;4;1;2;0;0;0;0;0;0;0;1
main;single;511;green;C ;-24;43;C -24 - Litter 511;511.11;https://youtu.be/dufywNA9Nzo;1;4;1;1;0;0;0;0;0;0;0;1
main;single;511;green;C ;-24;43;C -24 - Litter 511;511.11;https://youtu.be/dufywNA9Nzo;1;4;1;6;0;0;0;1;0;1;0;1
main;single;511;green;C ;-24;43;C -24 - Litter 511;511.11;https://youtu.be/dufywNA9Nzo;1;4;1;3;0;0;0;0;0;0;0;1
main;single;511;green;C ;-24;43;C -24 - Litter 511;511.11;https://youtu.be/dufywNA9Nzo;1;4;1;4;0;0;0;0;0;0;0;1
main;single;511;green;C ;-24;43;C -24 - Litter 511;511.11;https://youtu.be/dufywNA9Nzo;1;4;1;5;0;0;1;0;0;1;0;2
main;single;907;purple;CF;24;44;CF +24 - Litter 907;907.23;https://youtu.be/ZV2PUGfzeZc;2;4;1;2;0;0;1;0;1;2;0;1
main;single;907;purple;CF;24;44;CF +24 - Litter 907;907.23;https://youtu.be/ZV2PUGfzeZc;2;4;1;1;0;0;0;0;1;1;0;1
main;single;907;purple;CF;24;44;CF +24 - Litter 907;907.23;https://youtu.be/ZV2PUGfzeZc;2;4;1;6;0;0;0;0;1;1;0;1
main;single;907;purple;CF;24;44;CF +24 - Litter 907;907.23;https://youtu.be/ZV2PUGfzeZc;2;4;1;3;0;0;0;0;1;1;0;1
main;single;907;purple;CF;24;44;CF +24 - Litter 907;907.23;https://youtu.be/ZV2PUGfzeZc;2;4;1;4;0;0;0;0;1;1;0;1
main;single;907;purple;CF;24;44;CF +24 - Litter 907;907.23;https://youtu.be/ZV2PUGfzeZc;2;4;1;5;0;0;1;1;1;3;1;2
main;single;607;green;CF;24;45;CF +24 - Litter 607;607.23;https://youtu.be/PNHhAR1DMcU;3;4;1;2;0;1;1;1;1;4;1;1
main;single;607;green;CF;24;45;CF +24 - Litter 607;607.23;https://youtu.be/PNHhAR1DMcU;3;4;1;1;0;1;1;0;1;3;1;1
main;single;607;green;CF;24;45;CF +24 - Litter 607;607.23;https://youtu.be/PNHhAR1DMcU;3;4;1;6;0;1;1;1;1;4;1;1
main;single;607;green;CF;24;45;CF +24 - Litter 607;607.23;https://youtu.be/PNHhAR1DMcU;3;4;1;3;0;1;1;1;1;4;1;1
main;single;607;green;CF;24;45;CF +24 - Litter 607;607.23;https://youtu.be/PNHhAR1DMcU;3;4;1;4;0;1;0;0;1;2;0;1
main;single;607;green;CF;24;45;CF +24 - Litter 607;607.23;https://youtu.be/PNHhAR1DMcU;3;4;1;5;0;1;1;0;1;3;1;2
main;single;501;orange;CF;1;46;CF +1 - Litter 501;501.22;https://youtu.be/5nG_5Fkk_98;4;4;1;2;1;1;1;1;0;4;1;1
main;single;501;orange;CF;1;46;CF +1 - Litter 501;501.22;https://youtu.be/5nG_5Fkk_98;4;4;1;1;1;1;1;1;0;4;1;1
main;single;501;orange;CF;1;46;CF +1 - Litter 501;501.22;https://youtu.be/5nG_5Fkk_98;4;4;1;6;0;1;1;1;0;3;1;1
main;single;501;orange;CF;1;46;CF +1 - Litter 501;501.22;https://youtu.be/5nG_5Fkk_98;4;4;1;3;1;0;1;0;0;2;0;1
main;single;501;orange;CF;1;46;CF +1 - Litter 501;501.22;https://youtu.be/5nG_5Fkk_98;4;4;1;4;1;1;1;1;1;5;1;1
main;single;501;orange;CF;1;46;CF +1 - Litter 501;501.22;https://youtu.be/5nG_5Fkk_98;4;4;1;5;1;1;1;1;0;4;1;2
main;single;813;orange;C ;1;47;C +1 - Litter 813;813.12;https://youtu.be/HxiWolNkeRE;5;4;1;2;1;1;1;1;0;4;1;1
main;single;813;orange;C ;1;47;C +1 - Litter 813;813.12;https://youtu.be/HxiWolNkeRE;5;4;1;1;1;1;1;1;0;4;1;1
main;single;813;orange;C ;1;47;C +1 - Litter 813;813.12;https://youtu.be/HxiWolNkeRE;5;4;1;6;0;1;1;1;0;3;1;1
main;single;813;orange;C ;1;47;C +1 - Litter 813;813.12;https://youtu.be/HxiWolNkeRE;5;4;1;3;1;1;1;0;0;3;1;1
main;single;813;orange;C ;1;47;C +1 - Litter 813;813.12;https://youtu.be/HxiWolNkeRE;5;4;1;4;1;1;1;1;0;4;1;1
main;single;813;orange;C ;1;47;C +1 - Litter 813;813.12;https://youtu.be/HxiWolNkeRE;5;4;1;5;1;1;1;0;0;3;1;2
main;single;105;green;C ;24;48;C +24 - Litter 105;105.13;https://youtu.be/839fcmof54s;6;4;1;2;0;0;0;0;1;1;0;1
main;single;105;green;C ;24;48;C +24 - Litter 105;105.13;https://youtu.be/839fcmof54s;6;4;1;1;0;0;0;0;0;0;0;1
main;single;105;green;C ;24;48;C +24 - Litter 105;105.13;https://youtu.be/839fcmof54s;6;4;1;6;0;1;1;1;0;3;1;2
main;single;105;green;C ;24;48;C +24 - Litter 105;105.13;https://youtu.be/839fcmof54s;6;4;1;3;0;0;0;0;0;0;0;1
main;single;105;green;C ;24;48;C +24 - Litter 105;105.13;https://youtu.be/839fcmof54s;6;4;1;4;0;0;0;0;0;0;0;1
main;single;105;green;C ;24;48;C +24 - Litter 105;105.13;https://youtu.be/839fcmof54s;6;4;1;5;0;1;1;0;0;2;0;2
main;single;308;yellow;C ;-24;49;C -24 - Litter 308;308.11;https://youtu.be/50x6cWqujaM;7;4;1;2;0;0;0;0;1;1;0;1
main;single;308;yellow;C ;-24;49;C -24 - Litter 308;308.11;https://youtu.be/50x6cWqujaM;7;4;1;1;0;0;0;0;0;0;0;1
main;single;308;yellow;C ;-24;49;C -24 - Litter 308;308.11;https://youtu.be/50x6cWqujaM;7;4;1;6;0;0;0;0;0;0;0;1
main;single;308;yellow;C ;-24;49;C -24 - Litter 308;308.11;https://youtu.be/50x6cWqujaM;7;4;1;3;0;0;0;0;1;1;0;1
main;single;308;yellow;C ;-24;49;C -24 - Litter 308;308.11;https://youtu.be/50x6cWqujaM;7;4;1;4;0;0;0;0;1;1;0;1
main;single;308;yellow;C ;-24;49;C -24 - Litter 308;308.11;https://youtu.be/50x6cWqujaM;7;4;1;5;0;0;0;1;1;2;0;2
main;single;901;green;C ;-24;50;C -24 - Litter 901;901.11;https://youtu.be/vDMoarv8Dco;1;4;2;2;0;0;0;0;0;0;0;1
main;single;901;green;C ;-24;50;C -24 - Litter 901;901.11;https://youtu.be/vDMoarv8Dco;1;4;2;1;0;0;0;0;0;0;0;1
main;single;901;green;C ;-24;50;C -24 - Litter 901;901.11;https://youtu.be/vDMoarv8Dco;1;4;2;6;0;0;0;0;0;0;0;1
main;single;901;green;C ;-24;50;C -24 - Litter 901;901.11;https://youtu.be/vDMoarv8Dco;1;4;2;3;0;0;0;0;0;0;0;1
main;single;901;green;C ;-24;50;C -24 - Litter 901;901.11;https://youtu.be/vDMoarv8Dco;1;4;2;4;0;0;0;0;0;0;0;1
main;single;901;green;C ;-24;50;C -24 - Litter 901;901.11;https://youtu.be/vDMoarv8Dco;1;4;2;5;0;0;0;0;0;0;0;2
main;single;616;yellow;CF;1;51;CF +1 - Litter 616;616.22;https://youtu.be/5HX9ty6SCTc;2;4;2;2;1;1;1;0;1;4;1;1
main;single;616;yellow;CF;1;51;CF +1 - Litter 616;616.22;https://youtu.be/5HX9ty6SCTc;2;4;2;1;1;1;1;0;0;3;1;1
main;single;616;yellow;CF;1;51;CF +1 - Litter 616;616.22;https://youtu.be/5HX9ty6SCTc;2;4;2;6;1;1;1;0;1;4;1;1
main;single;616;yellow;CF;1;51;CF +1 - Litter 616;616.22;https://youtu.be/5HX9ty6SCTc;2;4;2;3;1;0;1;0;1;3;1;1
